col1,col2,col3,col4,Outcome
0.5023742676481064,0.6938524253603819,0.3464678173809401,0.850479576598201,1
0.05824088521346393,0.8489885461838521,0.22540217505260807,0.2050685585629668,0
0.5498062860794858,0.6504662515029928,0.5488241442698578,0.03496083661809746,1
0.6824812762605342,0.5703845419536457,0.23549123562920715,0.9958489303894212,1
0.9537844978549495,0.8811420366325111,0.7113462500217416,0.8013039135355874,1
0.29776823352797843,0.12139877189802173,0.6860350844306065,0.8375043394604348,0
0.43455979112629717,0.7373882664016798,0.4303381997655098,0.14850377966326656,0
0.5138991831848037,0.9462997090290355,0.9580407377688023,0.16662554248922878,1
0.7236021200657289,0.28294680282665263,0.0641646065422461,0.8069046069451776,1
0.3752807209773876,0.7424647537737998,0.6424734278474684,0.38070061348049644,0
0.6304239084490175,0.45023428195216186,0.8116233323424559,0.35779646585696734,1
0.8920798284412644,0.9387162042194809,0.7593679237271022,0.3799727155703756,1
0.9430990137751111,0.8739105906316721,0.6428125402675124,0.9819621885878064,1
0.9396511745199608,0.6129431272658119,0.590253573635952,0.9542799461403798,1
0.7770328052795302,0.882570928561458,0.34474922823860377,0.1674037719213063,1
0.9596831820253507,0.38280334794884785,0.5581259278880225,0.2388158633769949,1
0.6674703509096275,0.35407538879614486,0.0153837182465002,0.4361593010446817,1
0.9730880593828073,0.1743071887544856,0.35954105692351046,0.10711416499254511,1
0.590010759965734,0.2418366460009015,0.18094691928770945,0.7838547933437687,1
0.6436826098117819,0.30050120654446333,0.6017168640029462,0.5336780920037929,1
0.2166306434396017,0.5640008002989951,0.7434174998720046,0.7524373037842026,0
0.42999791657117437,0.7551553622139023,0.2534111682380653,0.5957578398975815,0
0.41694214005873975,0.6723590606853715,0.16674901431658495,0.7780133674097606,0
0.6743098830119912,0.38423251171353734,0.7763791669201294,0.8767157267898038,1
0.343568002631638,0.8355224812523512,0.1004927931656171,0.9636351327440807,0
0.4625497443696771,0.3451589290845032,0.26485563224393627,0.973443705559066,0
0.6854540787050227,0.26921225620277744,0.6374154562651612,0.16929048334276375,1
0.5582497923791975,0.6941209127221708,0.7466292700490942,0.8611802395088495,1
0.9182384052189436,0.9378445277844577,0.19585002041833866,0.7773036934896336,1
0.8280325346549832,0.5589010450989866,0.8219520685502267,0.4070970173726549,1
0.2921523093172672,0.010120043558833225,0.9412654426722765,0.4423388918984038,0
0.6517133937262072,0.8876670482050305,0.2801052910403474,0.7243050519706408,1
0.8983148745528399,0.7807794314005343,0.17323837773748885,0.5907280141808694,1
0.16433463696312023,0.268937281200761,0.7278098106549458,0.3610629170647951,0
0.38248477488295585,0.011844804361697214,0.9292469613859025,0.053235198896742664,0
0.32049556794359,0.5014350237218773,0.7342009359900101,0.3717821305597804,0
0.021616402684171643,0.6532277812649793,0.4237320751645549,0.7155309738980203,0
0.5022824164798706,0.4728117529356217,0.6980082392541695,0.20618903028464808,1
0.3160838715779454,0.911266196238205,0.37260281063599165,0.19383942789639863,0
0.19540833535008073,0.528003113107251,0.2482381262408997,0.05769292932129588,0
0.2340075734812329,0.9937075650875999,0.7681968350406163,0.07662638187181958,0
0.5593263190431662,0.21129684113155844,0.8683250531046672,0.028796858595560804,1
0.7622104246370026,0.09491470431149851,0.6471280066662651,0.2218361094121858,1
0.8888169171752536,0.9729877068998796,0.8683817274618851,0.5013138728144855,1
0.6090510383728472,0.445929758140198,0.02997044223042067,0.643601186941215,1
0.8281701747953943,0.33891496403061394,0.058322020393515306,0.6456185133126748,1
0.14917158085070314,0.0941095794458775,0.32425314082621337,0.2383317812775606,0
0.3798999292940993,0.5997904441400778,0.08759176280851011,0.01168311186160187,0
0.6621323772495538,0.31485065421715475,0.6040540427036573,0.18359845419541654,1
0.8303717676049877,0.54130307192958,0.06456693998510943,0.5037222729226402,1
0.24550678289778882,0.9188926025898214,0.7037235350561339,0.31108231886218474,0
0.12803278080365876,0.5449418613123477,0.14000633740433155,0.40033018362853934,0
0.35325505636605226,0.7508508801053805,0.7245046140629834,0.004743869800982292,0
0.560690760735321,0.396069214572461,0.4611960118358114,0.10786427151674038,1
0.6320251130740279,0.592451110238663,0.7685705089952705,0.2017241635421405,1
0.0008652211427425671,0.22476198480242837,0.4618743221300948,0.07077361466202381,0
0.5439023984214676,0.6592801486130264,0.6277026636757709,0.8673004999287577,1
0.12747051536444443,0.7515315806584878,0.2642995974720439,0.30893320834979043,0
0.18670025543185265,0.2908974224359365,0.42960385611660945,0.0863602715044739,0
0.24365294609737953,0.6944684440558409,0.564272759112186,0.3611374978653875,0
0.6380227888522984,0.05543748179003738,0.5475631181398551,0.575896907230942,1
0.5832192722457794,0.2687480987326376,0.8904288525587354,0.25664550822014187,1
0.5151809852956791,0.15601989870765354,0.3631257345853771,0.8154861871504849,1
0.39471727532425394,0.16176619920540503,0.5483422969237938,0.14271636302940305,0
0.11972407675543495,0.29917126544976336,0.46293143815167326,0.8574131730930918,0
0.1770520711374476,0.33101787163279695,0.7139018405055301,0.11228592274165416,0
0.27727104285896675,0.12491757278013016,0.5865502199818698,0.08857870674322521,0
0.2945924560107799,0.23705245394058083,0.4525792801300902,0.2812499501847282,0
0.2971297371982794,0.7790462948660758,0.1792692178028683,0.07180284356039601,0
0.09598848636236312,0.2250958460653676,0.6684365989096712,0.04840365992928397,0
0.58355877602358,0.07752336314518782,0.3603700260136058,0.4673458371406184,1
0.48426767085742906,0.08485309542215091,0.930129119965626,0.015646283760080815,0
0.29850538966885476,0.5046972995883965,0.02520424776490049,0.6579140659790876,0
0.11820319187305983,0.33085363919348865,0.07646002052838641,0.7448508392170163,0
0.586831534329254,0.4487309723850561,0.5953567594651669,0.9376857142911217,1
0.5405489554361894,0.6985081799492591,0.7161383774572473,0.9182349048524515,1
0.15796635894083488,0.7734261019504698,0.2888806452921784,0.5128307685356654,0
0.6283836606997126,0.48538143837281345,0.021890259546570645,0.41465618699557394,1
0.8882851753785206,0.6356608683654642,0.5171073212998972,0.35325056138886635,1
0.7910106136842602,0.975020298401445,0.41667890193863866,0.8974329884907644,1
0.2887618539275315,0.5458458852583731,0.40393715842846634,0.32739789467308333,0
0.1809276682037808,0.5565413200429146,0.12126065046772294,0.5537346396926967,0
0.10238391618263043,0.23146692193993368,0.6790815266804651,0.5764529628221962,0
0.4211031363138198,0.4947960775908723,0.8877809165422172,0.15178836158382336,0
0.4070779650562756,0.2772781132690473,0.27458327928645576,0.6272101912922203,0
0.15396390137935612,0.43345659293418815,0.4855716417814282,0.49207802044187454,0
0.2412290274900336,0.6440727552734012,0.44197361244626154,0.6007505987165391,0
0.8832489739459771,0.7486531004281648,0.050657417066477084,0.6388917476614917,1
0.596774652095684,0.3679268781441869,0.7695000829487052,0.6156776198826539,1
0.5317870801888154,0.0805031242069505,0.7524291928662503,0.7649412737532469,1
0.32188600077124807,0.7392652560618943,0.9663398729282331,0.8819408126401304,0
0.7712407498352883,0.45035383479645874,0.14469891770694931,0.272311953038179,1
0.24432126129689236,0.7829022782996644,0.11173030455965671,0.10548679708518904,0
0.46404220802834617,0.1460534385781731,0.7260955307400448,0.7632823067785051,0
0.9241427683869258,0.9497456588086022,0.21227895092295257,0.4618209624042936,1
0.37942155769661357,0.9856932266765174,0.5752817912822633,0.6937560581615668,0
0.2795605672852761,0.4347158394095705,0.4267252738746371,0.5764049803428621,0
0.5618235600060828,0.5499973730041028,0.7180149716502243,0.3717588671810206,1
0.6387133757679396,0.7461301729632029,0.13575408655426746,0.280278539656478,1
0.4560955947634836,0.472724347930613,0.42876981628748023,0.9878050326602172,0
0.2507006325949632,0.20667058184496723,0.559611530987615,0.7645525342424602,0
0.9916995268900152,0.48554962611051455,0.07649079516198642,0.14598997106058986,1
0.6739375363081321,0.8038829109157424,0.7140978204059546,0.26630652259042764,1
0.7174273814979708,0.4557028088201577,0.7029303954379917,0.3220268655545794,1
0.3989347983784266,0.4519355204843628,0.26426989044633353,0.5184417018281811,0
0.7405414801369165,0.18552505869650782,0.5689175548769356,0.7648846177859895,1
0.8207210275610739,0.39249601883309426,0.4583642111632713,0.18562559692349112,1
0.7728332473171264,0.6702342564290964,0.8211573015832053,0.706940035392976,1
0.9828612094646251,0.3045855801393895,0.2700904916761756,0.3311200357942006,1
0.1280286906207847,0.14603165684597086,0.3308030501320177,0.4505009749608818,0
0.7011030621817744,0.04093102063739529,0.5660037030256098,0.14468356755199197,1
0.3546312590058852,0.4584421178938809,0.06955125515002525,0.7804683150303967,0
0.8278771976635397,0.029469068959833367,0.743736028274124,0.6040386963289184,1
0.09282106933434142,0.5062011365805293,0.9233283765953951,0.877740673877929,0
0.06554917220103418,0.108672599089495,0.36349985395617135,0.5928395079878492,0
0.535436011645962,0.10880576965132438,0.6280227118187536,0.35076306787207456,1
0.228251215331703,0.9162342697487379,0.08248964946987747,0.7059524031415917,0
0.8126805375616212,0.0808960758522318,0.3918335141815067,0.12068047368048851,1
0.14706444814506425,0.6962455968540312,0.1597849993782996,0.4135751366880598,0
0.4024240363257092,0.10048399794163099,0.07155936165677412,0.4166690705826672,0
0.3034666570113994,0.44094945819466524,0.9926739008687262,0.7268098418287794,0
0.9863820408871767,0.24961795368065887,0.349051629158423,0.4227098395999702,1
0.27305600444289846,0.7159246749160921,0.6482701755842588,0.34373850884779555,0
0.49111218577405336,0.8552973928200508,0.2669234825194772,0.4993284844929684,0
0.07257426667992117,0.9989695959387369,0.617541401152148,0.597748804044401,0
0.9703756754621431,0.046227056583975745,0.07509135652029386,0.2724512953743077,1
0.005433543461185186,0.8217858802586816,0.043129448935017356,0.6407381220632372,0
0.20195164619328698,0.4412572250751797,0.04503443972112564,0.6134380408615779,0
0.9520738242378144,0.2108816673165227,0.895142732270635,0.7527394114936695,1
0.9446211880457964,0.5547707775935437,0.23379384779853218,0.4728160711449917,1
0.9207589268332,0.7319597217931786,0.792810259219871,0.4186195198605971,1
0.7788668888775079,0.06450641721757089,0.23353805745656986,0.22350478048273348,1
0.24054851150700973,0.9838590002184272,0.07005265376146519,0.1120958734346218,0
0.4806052381075664,0.02602075958230765,0.5933300647884953,0.05788071677968998,0
0.11254690487982211,0.11872374569909316,0.5386913386728454,0.4744178302563893,0
0.9305069647900217,0.3160077843474167,0.7266947430882096,0.0451479053574666,1
0.18879266936810013,0.5627487775168483,0.43210528527082626,0.49756576115554707,0
0.7887112625568627,0.7550480236780276,0.8766957262640185,0.5405788131232765,1
0.36252552905465996,0.6294989011683717,0.8822944351631713,0.0023458298767954355,0
0.8389888748833034,0.906439356698663,0.18099510115679152,0.17431718953101805,1
0.5246766475349444,0.961626766417282,0.4746900070440483,0.6070817817690345,1
0.80755275603489,0.09132026859047782,0.5548936792212147,0.1268355887621455,1
0.1107002932644866,0.26667375689157446,0.07624456912430277,0.4401400482607184,0
0.05593563121374101,0.9468654098309714,0.613017931580441,0.8124538301014934,0
0.522071116611089,0.8108010753407633,0.4582935324615761,0.5173014529812783,1
0.032260536557753294,0.5253846429726726,0.3401215179653033,0.49668726014377806,0
0.6738946895328689,0.6163610870131453,0.4693192898457422,0.4774057299255636,1
0.7469870230672285,0.10291556044212746,0.33424534235019565,0.03956565344659568,1
0.35381525625751487,0.8938146093412025,0.9435086673674428,0.8026445156268676,0
0.7312383600950692,0.5709152989675105,0.5968018091428425,0.9757740909720735,1
0.25143273695594626,0.0006548004830879695,0.6031738168583975,0.6271145416180671,0
0.7170171706951832,0.5599767679643943,0.8081697835261015,0.5583985327483153,1
0.29265238502161217,0.22823599887038115,0.7119826338564539,0.20475602062589315,0
0.7424020060106634,0.7819286012533727,0.20649048595731856,0.9147337917501798,1
0.0659979070305079,0.3090260430671121,0.4971208935729846,0.15848584173719305,0
0.10628374242723171,0.6527066969320412,0.08293169565745995,0.5849795267907888,0
0.3532976998605697,0.598380855505945,0.1277909816627436,0.6864127868604537,0
0.9619160081727813,0.557049647222327,0.46504365311757034,0.10747773879310263,1
0.24494282440878168,0.32905994014531414,0.7340721705113328,0.567130213393216,0
0.9863994874411891,0.20888463152959214,0.4878631508512852,0.9524208090304573,1
0.8181834321978794,0.21101635219957127,0.6001460978321237,0.3325410746309352,1
0.5391165625710241,0.8569713666141991,0.49464936142169114,0.08767389623440858,1
0.07407041754982757,0.30825926746115484,0.7084945519014566,0.2650386602194418,0
0.7308123517876376,0.6885942541444059,0.14560834234450049,0.5364456623192431,1
0.1638456505438588,0.08134679057920913,0.6025662239452619,0.26359074270886207,0
0.006817048484642485,0.9028252692209351,0.8254482338481844,0.8788125188892132,0
0.5691568990421517,0.45963530994360247,0.13711752011147826,0.284946452402398,1
0.6557540274874338,0.8223718242380968,0.49770013725983187,0.5138895707623297,1
0.5602138692888271,0.20447257716144795,0.4427843295359468,0.11382747455649045,1
0.46259142085410354,0.34120479445631935,0.5259305209088524,0.2744808651670866,0
0.4070333104962779,0.15957025658574553,0.6333830935643829,0.00862855729839318,0
0.5155603684160889,0.06588802063460864,0.9698728822297783,0.6714181743486018,1
0.17183107592954205,0.3124534122518494,0.972472277347509,0.06177335075868662,0
0.7184830578065973,0.5033420952168048,0.9288124952078936,0.7444713145740819,1
0.578307614304209,0.31669422521859625,0.09386175340743574,0.007806646106517268,1
0.8754007936591242,0.6327367619391221,0.05622108523371516,0.450558473024264,1
0.35689232400271387,0.27845094778720914,0.08829470194771538,0.9384970776908406,0
0.9138948085088655,0.9009411511683103,0.24347245365044634,0.0900014318718686,1
0.024423464321329913,0.8236785706322534,0.16593959101711886,0.2945764563518882,0
0.33089352635333147,0.0775693425522469,0.42066097049367823,0.03041854724911086,0
0.8484110465016586,0.834930855284491,0.9588924325363104,0.7653806064917719,1
0.1280065680644813,0.20434090714192765,0.9812686795310496,0.3539736596757034,0
0.8204825895868957,0.1717238484306739,0.717396454376102,0.6969480439531635,1
0.848730518847213,0.5404539573766965,0.7712392707986289,0.7821244315215212,1
0.8676435083561678,0.3113439707031834,0.17871710220532833,0.19710607746249043,1
0.5849378283206034,0.6280332597294608,0.7725126047087234,0.07564614962704919,1
0.33239831263920094,0.5785598320189382,0.04971566356139023,0.17971812911574025,0
0.5565902571665972,0.05069092245662432,0.052638512159593254,0.7161814939207253,1
0.4355265127940199,0.45181100230359894,0.9706737213475697,0.18037670057470012,0
0.9081904871450424,0.34009702757415317,0.06652669807634903,0.28315865383700134,1
0.8838422008544725,0.44968903796087745,0.4916332884511464,0.6061522442209516,1
0.5862208295258351,0.6495632431487834,0.008304051417392877,0.3056553639444556,1
0.18884069734745013,0.015353666182369552,0.4856115159235064,0.5175091586776904,0
0.47116714930329917,0.5037217578991658,0.9487793290895782,0.26937726900649395,0
0.63220062981669,0.685933533038109,0.1609680025145237,0.26812249264320986,1
0.4711035138021814,0.8931102911469958,0.1433567130631037,0.8716443068313764,0
0.4453948145536307,0.8130024975156805,0.1985698197454181,0.22668892114946715,0
0.779252216212972,0.7806675037569144,0.38327143362136284,0.26682150627191015,1
0.6009357041823844,0.7253839781260214,0.966959560777796,0.4007134408277637,1
0.6325741309362233,0.8234059642052565,0.9444768706372246,0.1233749057902166,1
0.2532409756237245,0.5252022451163525,0.5556927575277623,0.4465247742955326,0
0.7609467329790143,0.15554776038860707,0.7558181692975153,0.7624182329811154,1
0.3959665709281951,0.3657864367458694,0.014337822895164831,0.0762083962124479,0
0.2223295562252089,0.7078308033622412,0.7253625075371529,0.4288114281920189,0
0.7991961412374323,0.2664272503981052,0.33167485234232097,0.5171368539649669,1
0.12064541080351365,0.9435203746585757,0.07587089354984988,0.3890453656324263,0
0.8072531164839954,0.6333940144299703,0.6612906321105122,0.4745141619374863,1
0.4192911986415232,0.46392731834803913,0.44658509143561875,0.9187438410288553,0
0.4033385321959757,0.5429380412072514,0.20413182645920358,0.35363414772365664,0
0.13921397678945158,0.5793809160839619,0.3995034720965347,0.19923382057625771,0
0.43844445272223587,0.24083488648277485,0.4726105891188991,0.3616837669774646,0
0.6832995550637775,0.8369851390564256,0.6352797926188487,0.16149449459326126,1
0.9198565749729919,0.006086309517603361,0.4861572887333213,0.16330514396449602,1
0.025769692235303232,0.21884358147042526,0.8267999117922175,0.12219913164990093,0
0.05163893106342232,0.4995636285999586,0.13329120444543563,0.2492603564664675,0
0.8931393899960309,0.7843663552677473,0.6839875252575489,0.7028757359164992,1
0.5224581887636683,0.7801280787104573,0.41944933646654725,0.3687158817524544,1
0.5380653596402077,0.7220147190164277,0.08857381533034847,0.21972815404597434,1
0.23974582741828454,0.7442180747529062,0.04742247269188149,0.42914239252747166,0
0.7361880647435157,0.37358121973662284,0.766250504441607,0.524590512609874,1
0.4635440320404183,0.9074368793710612,0.6523905774825397,0.45356503533987724,0
0.7156971408109137,0.1401474399551369,0.47129608475671825,0.6631615809388973,1
0.761001208943842,0.08825890635994182,0.5387400726282201,0.09363005716958905,1
0.019495305626798465,0.5346276357659845,0.49510510016186093,0.7931031142512015,0
0.7506647067533591,0.42416750441847695,0.19355144207931418,0.2988776084580821,1
0.10739463257832238,0.5840311344486515,0.4407773779789683,0.4508806991710541,0
0.8332662259291812,0.3190768519719036,0.23782455291947446,0.37832954056727086,1
0.9077113371831353,0.012515962798098634,0.1114646660384584,0.45163742976122156,1
0.47725237378489604,0.2925802735968692,0.7125062635023782,0.288856070636345,0
0.8593168817962782,0.8005758180459441,0.8362647379617546,0.2011987213009977,1
0.09096767368213676,0.9602236058590761,0.1317153187708754,0.8743312936825453,0
0.7648341284828056,0.9458860215521752,0.2656367740630273,0.13879240346439814,1
0.0534163549845289,0.06589997098185574,0.45884239526053516,0.4727779046243563,0
0.3792290345512823,0.7193444885727368,0.29984473258319433,0.12832344734951784,0
0.11444960043877994,0.6630442376455827,0.8485729416744932,0.49848029123463844,0
0.9177267131439921,0.4342232333025331,0.5163298998906253,0.7644578047248314,1
0.3581341337001682,0.1894060328225502,0.5412810921040475,0.8212883265411353,0
0.5943810023313845,0.1293052994198962,0.6019484236493183,0.07443473492969332,1
0.32644203896086676,0.6657482169859743,0.9862884912788763,0.13857718171860312,0
0.7482343549040544,0.3813325569523148,0.3226226127375622,0.5335983285399228,1
0.10380861623162563,0.1747334199214834,0.8048316840902032,0.35848300811000033,0
0.6457838822428253,0.9571535123525379,0.8461202252065398,0.34760781521078987,1
0.21180081757749192,0.32853799451386767,0.18528625547285882,0.8519939232208685,0
0.7055857411219179,0.6848172962948027,0.16092343914571972,0.7430523265016065,1
0.4221586270787575,0.07050088752408057,0.03276985768804075,0.14456921706129355,0
0.10782393072748886,0.07925016521272132,0.7659993547822609,0.454652233892364,0
0.9609780547786505,0.0804014278877635,0.4782135956619067,0.4925363830746511,1
0.3031854595077935,0.8830945442951679,0.4137535085475773,0.4262200065156585,0
0.564022786448456,0.7004021201997499,0.19837852377383902,0.5739628503165938,1
0.48487184302433484,0.5514365170264373,0.5459196867824232,0.9722897708757277,0
0.5020883942762691,0.6253183023463073,0.2841454764124616,0.7760319516038726,1
0.5686913641263908,0.7966864292276317,0.1482400845303674,0.009901959497257695,1
0.23460224394933238,0.38836213779952933,0.5681540094060094,0.9636076624385003,0
0.1342993370689013,0.08163978401913874,0.965229909387961,0.7795023056790135,0
0.6087265160787667,0.4257382367794572,0.6737595919630205,0.49189198972391457,1
0.09487149048703636,0.4457958573181091,0.7549277838410058,0.2862456649249341,0
0.37061828573365097,0.8331799049179256,0.5453829293839002,0.15095827256834204,0
0.5250559674206198,0.9292642535347451,0.01593118318647324,0.33032990949497953,1
0.16069022310875947,0.3635862624317481,0.6733354333872886,0.882475641713109,0
0.5630211250064682,0.17681763040422316,0.24636699728949363,0.5133829064076307,1
0.18005177586181198,0.6223840033575501,0.1459121074509474,0.6227077137104023,0
0.19292696488939776,0.9029871714726533,0.6320164545124248,0.9618314498943513,0
0.23639023357803934,0.12870047992187716,0.57782898161017,0.5701047061422143,0
0.9996798070488383,0.8623127098750214,0.7615966008565008,0.217674327591186,1
0.04374306342510326,0.8183321840238899,0.677223355055631,0.8972373850803664,0
0.09314422454095572,0.18918785151762707,0.8752164774280307,0.8157494404074993,0
0.8464179973956503,0.05559452158202427,0.0627520706107707,0.9723591926949117,1
0.7270336627299568,0.9799720792965074,0.3694647321783412,0.3266086598517456,1
0.5928833315212753,0.37069076240447796,0.8059820253746758,0.26961302631402884,1
0.06987044820800481,0.6179158676183042,0.8679477926330955,0.277632766194311,0
0.26704559924307625,0.049237710170021876,0.8747219233366644,0.8061341563216801,0
0.13319443129107078,0.3686002327264549,0.5253847078413949,0.4742704565960305,0
0.7051308086758986,0.9349566743614941,0.36825587767191714,0.6591968914048998,1
0.4061923767359703,0.3268560394925847,0.09016874176782208,0.021886675254030763,0
0.8259572173911615,0.24369292385913244,0.05840365335493891,0.8166631149433698,1
0.03663611774231401,0.17208963339428696,0.08820633543314238,0.5138854167363629,0
0.978979857108829,0.18622442535346173,0.2508231624988233,0.1812118984680836,1
0.8261981155855908,0.3017448404893903,0.9474040721404763,0.14876093496496767,1
0.5144653202771933,0.9640458736954645,0.44272803818326745,0.27202152317001704,1
0.7856735109173145,0.06619923489239243,0.11411380414177175,0.2703812512540156,1
0.2078626282968048,0.8007060664741356,0.27176102639957367,0.4747659099385575,0
0.722552008140644,0.905959246699433,0.7568260942076523,0.3301806297693167,1
0.7279392987581752,0.5643862660791157,0.0480223522891674,0.0970239548415307,1
0.07028251226555104,0.6898636149074361,0.6172948664212167,0.665040769223672,0
0.7909063286051086,0.3834944278783595,0.3633077179158116,0.8356245524528223,1
0.020989186842903296,0.49134553566825256,0.7257428847163625,0.729222531261427,0
0.5780393155252191,0.04263253755991392,0.6866359188149047,0.8902505858042397,1
0.7731970336745101,0.14322306895500225,0.003252515095774955,0.49288146166876756,1
0.2876083406014468,0.10340078365754046,0.31850011022329516,0.7990864118831387,0
0.3561954376715333,0.47338713688593737,0.03862662883787249,0.9722058517407041,0
0.24192300418023716,0.9412936428912797,0.3093734714915648,0.9502162040105105,0
0.637446293706307,0.5273270260991662,0.6805029604590388,0.05041777294673511,1
0.9560417319756276,0.5912395700005981,0.677059290849643,0.4535226121072711,1
0.5051307293324471,0.2375389555902303,0.21433402681607405,0.3280780229190632,1
0.321850990583457,0.4051389480339769,0.1838619563724847,0.5633122266887323,0
0.10147111469556358,0.0912879748895834,0.9690167970477804,0.6011928809666366,0
0.8986613351275736,0.06807297134671098,0.7492802957048322,0.7264773156883936,1
0.6800429090679319,0.04251459062984808,0.9049983881367533,0.9976596959860601,1
0.27508598434269416,0.20235881463471772,0.13795502345964128,0.42534870734505237,0
0.9970213763237812,0.441711518462117,0.45565852262514106,0.44846673303008255,1
0.9348541710110907,0.025874932314773003,0.21652894987225846,0.13060937254769345,1
0.32424419213041866,0.49077238508101517,0.8599424715543701,0.40556418317465437,0
0.5074563576842245,0.30801768812815156,0.5798831485367907,0.25291412026463345,1
0.3230862342423806,0.3261328272605982,0.7370845703733998,0.6330461090054549,0
0.47010104578180667,0.24108647993211818,0.8534423898975413,0.8246514714673593,0
0.8725242008734662,0.23370618376286,0.7413278763348996,0.40616173924862,1
0.27244383693111274,0.9088407322573654,0.9182972329815968,0.00878877052236593,0
0.04660197866772675,0.8330831564549991,0.18809416372786547,0.593114189980829,0
0.7418180507945062,0.600913469568427,0.3908706983301524,0.6116492395912506,1
0.7493593625408357,0.8036606025179448,0.9150523856698128,0.7914241322041478,1
0.4316306496842911,0.6687205411628367,0.5068136408458422,0.2773693136067288,0
0.5203953806862645,0.5728272980515251,0.05274780165484372,0.23360882441858422,1
0.7748620111835354,0.8889480898871407,0.7278165851943471,0.7656536548621702,1
0.6770192006650038,0.8032293872026679,0.3838289397823821,0.8555561047516693,1
0.17550151112987622,0.6863805963275469,0.059758052812341034,0.09042062078095381,0
0.6527118118489666,0.10894747688856221,0.7582950551991335,0.0417759264662273,1
0.8301408418362809,0.7303012016726594,0.910141389606665,0.8574146108643511,1
0.9531381789832525,0.27512245310450656,0.6230907562447959,0.4120098897739529,1
0.5792188147448231,0.760557611503926,0.677920846681937,0.8820350755769631,1
0.8491187222626437,0.9927366836584944,0.8778547793161939,0.7397185005377586,1
0.6410197194274928,0.07122270463634695,0.39966138300663434,0.9691949560014876,1
0.039340257860756345,0.7445786213578892,0.9039150439150572,0.12644600440781983,0
0.5834694295542746,0.6099008778797856,0.11240452266174483,0.22888898308790206,1
0.18539108512598046,0.5870505495740866,0.6444148361188227,0.02351158875838233,0
0.7542716487332692,0.28276371922963317,0.4161038968012917,0.631717158838586,1
0.7959131452340432,0.3710742857870193,0.04778032668575127,0.9379572153018416,1
0.8203710081858194,0.16086125238675952,0.2753849545034017,0.0013463960067049419,1
0.41594061905607427,0.6804808580159558,0.5881999617453805,0.19504644905190138,0
0.7342384719374918,0.11553757543065879,0.8138143761544198,0.1332008144593254,1
0.022468183124782937,0.11911614229891543,0.7415674857890429,0.9947043756304726,0
0.9794235993875202,0.8846503740818275,0.8405999882014085,0.5530890768006493,1
0.47013004013119497,0.21954570594755318,0.1618658338012946,0.2547869845368861,0
0.13168226274631778,0.7878204448289763,0.9656789119368344,0.6572553742596571,0
0.3824983097386969,0.9809283411480174,0.8633119690990785,0.1886398552436479,0
0.6896322893974979,0.8742332959320173,0.13368544567930563,0.45397589790335335,1
0.7021607424276264,0.07051546282358101,0.8996267087321744,0.30193797970864,1
0.2127524138330098,0.48305497416431353,0.9293778899234844,0.3612021117234505,0
0.4206255851300945,0.008379671388575982,0.4737224164493069,0.9872893884076867,0
0.7495801168068866,0.3326857348716862,0.2486783930694989,0.8351583211899678,1
0.6360017086282022,0.40688120771783887,0.12755006491530885,0.37120256040627586,1
0.384526232437998,0.9089630211032849,0.896635814693767,0.2870846344531829,0
0.39673279430200437,0.6618628478712696,0.01771382213024375,0.1390624965913625,0
0.022892764486626804,0.889980531451604,0.18107962254568022,0.7732675701480778,0
0.06639304417105651,0.6206358937326636,0.4559237331284748,0.9014938082255454,0
0.9844639341564938,0.348063845402406,0.5182503620882993,0.7506193084725954,1
0.9434390837743948,0.7851279652053935,0.07243439181594824,0.5015706231128626,1
